Frequency,Radial velocity,Data
1420461959.2336266,4.308948151853078,-75.37238622870993
1420466846.8191593,5.340527528703528,-76.211840325069
1420471734.4046922,6.372106905604299,-76.3271666937851
1420476621.9902248,7.403686282454749,-76.34977292602308
1420481509.5757575,8.435265659305202,-76.15673996124326
1420486397.1612904,9.46684503620597,-76.35794387043171
1420491284.746823,10.49842441305642,-76.16602558621713
1420496172.3323557,11.530003789906868,-76.45753765667692
1420501059.9178886,12.561583166807644,-76.30496644862605
1420505947.5034213,13.593162543658092,-76.35910544906784
1420510835.088954,14.62474192050854,-76.3335634473437
1420515722.6744869,15.656321297409313,-76.32827352519476
1420520610.2600195,16.687900674259765,-76.3448714322379
1420525497.8455522,17.719480051110217,-76.15754964669294
1420530385.431085,18.751059428010986,-76.48488427523317
1420535273.0166178,19.78263880486144,-76.12726182796953
1420540160.6021504,20.814218181711883,-76.41259897345694
1420545048.1876833,21.84579755861266,-76.28498756661062
1420549935.773216,22.877376935463108,-76.19541564262556
1420554823.3587487,23.90895631231356,-75.79871614144682
1420559710.9442816,24.940535689214332,-76.33851388621704
1420564598.5298142,25.972115066064777,-76.19788836516722
1420569486.115347,27.00369444291523,-76.26523853449537
1420574373.7008798,28.035273819816002,-76.27753069334814
1420579261.2864125,29.066853196666447,-76.16263087215717
1420584148.8719451,30.098432573516906,-76.53311769691192
1420589036.457478,31.13001195041768,-76.08189689428401
1420593924.0430107,32.16159132726813,-76.33293287648266
1420598811.6285436,33.1931707041689,-76.31492874550021
1420603699.2140763,34.22475008101935,-76.33324347531719
1420608586.799609,35.256329457869796,-76.15692847663598
1420613474.3851418,36.28790883477057,-76.22022784763215
1420618361.9706745,37.319488211621014,-76.41924600436413
1420623249.5562072,38.35106758847147,-76.41196142501337
1420628137.14174,39.382646965372246,-76.16694463533425
1420633024.7272727,40.41422634222269,-76.28290140274127
1420637912.3128054,41.44580571907314,-76.2754908624168
1420642799.8983383,42.477385095973915,-76.09842804126228
1420647687.483871,43.50896447282437,-76.19456490538929
1420652575.0694036,44.54054384967482,-76.20001117635394
1420657462.6549366,45.57212322657559,-76.06493777830573
1420662350.2404692,46.603702603426036,-76.31795222484558
1420667237.826002,47.63528198027648,-76.21989098348402
1420672125.4115348,48.666861357177254,-76.33590947653909
1420677012.9970675,49.69844073402771,-76.20198227103921
1420681900.5826,50.73002011087816,-76.25101104751478
1420686788.168133,51.76159948777893,-76.4079412752777
1420691675.7536657,52.79317886462938,-76.12374787753387
1420696563.3391984,53.82475824147983,-76.43148766581254
1420701450.9247313,54.8563376183806,-76.22006500062822
1420706338.510264,55.88791699523106,-76.44533250344887
1420711226.0957966,56.919496372081504,-76.19397938028554
1420716113.6813295,57.95107574898227,-76.50557636103339
1420721001.2668622,58.98265512583273,-76.30570403584377
1420725888.8523948,60.01423450268317,-76.47849097814968
1420730776.4379277,61.04581387958395,-76.57051937275104
1420735664.0234604,62.0773932564344,-76.26324744975945
1420740551.608993,63.10897263328486,-76.44575218877256
1420745439.194526,64.14055201018562,-76.08312901198929
1420750326.7800586,65.17213138703606,-76.51992021114285
1420755214.3655913,66.20371076388652,-76.48172026848536
1420760101.9511242,67.23529014078728,-76.43891743556856
1420764989.5366569,68.26686951763773,-76.45559669833534
1420769877.1221895,69.29844889448817,-76.21919642281395
1420774764.7077224,70.33002827138895,-76.32503696304204
1420779652.293255,71.36160764823941,-76.39496786610076
1420784539.878788,72.39318702514018,-76.21058968645656
1420789427.4643207,73.42476640199064,-76.4112999028271
1420794315.0498533,74.45634577884107,-76.31049773567807
1420799202.6353862,75.48792515574185,-76.21519478214576
1420804090.220919,76.5195045325923,-76.23220338621368
1420808977.8064516,77.55108390944275,-76.31317228382825
1420813865.3919845,78.58266328634353,-75.75787724701115
1420818752.9775171,79.61424266319396,-76.40221573536154
1420823640.5630498,80.64582204004442,-76.13513482136389
1420828528.1485827,81.67740141694519,-76.15644449006896
1420833415.7341154,82.70898079379565,-76.27024117226566
1420838303.319648,83.7405601706461,-76.2125274903792
1420843190.905181,84.77213954754687,-76.22886241438964
1420848078.4907136,85.80371892439732,-76.50589831613493
1420852966.0762463,86.83529830124776,-76.1242192246751
1420857853.6617792,87.86687767814854,-76.2181635036597
1420862741.2473118,88.89845705499899,-76.31872261649681
1420867628.8328445,89.93003643184943,-76.35798338155061
1420872516.4183774,90.9616158087502,-76.57519807360569
1420877404.00391,91.99319518560065,-76.27650184410429
1420882291.5894427,93.02477456245111,-76.49189159213797
1420887179.1749756,94.05635393935188,-76.29671418410629
1420892066.7605083,95.08793331620234,-76.21735550047063
1420896954.346041,96.11951269305278,-76.57546939775682
1420901841.9315739,97.15109206995355,-76.3549993446764
1420906729.5171065,98.18267144680401,-76.30773952846717
1420911617.1026392,99.21425082365445,-76.41495649604241
1420916504.688172,100.24583020055523,-76.21496634709754
1420921392.2737048,101.27740957740566,-76.18172727087378
1420926279.8592374,102.30898895425612,-75.95635429263153
1420931167.4447703,103.34056833115689,-75.71864434114795
1420936055.030303,104.37214770800735,-76.23737590553097
1420940942.6158357,105.40372708485779,-76.24539962991621
1420945830.2013686,106.43530646175856,-75.97997252349681
1420950717.7869012,107.46688583860902,-76.5449820935046
1420955605.372434,108.49846521545948,-76.24423413371466
1420960492.9579668,109.53004459236024,-76.56620048284735
1420965380.5434995,110.5616239692107,-76.21244778282963
1420970268.1290324,111.59320334611147,-76.27663503048444
1420975155.714565,112.62478272296191,-76.14580219628536
1420980043.3000977,113.65636209981236,-76.07183154029175
1420984930.8856306,114.68794147671314,-76.26913552380246
1420989818.4711633,115.7195208535636,-76.40969494193465
1420994706.056696,116.75110023041402,-76.39724229178483
1420999593.6422288,117.7826796073148,-76.2071227484945
1421004481.2277615,118.81425898416525,-76.05607362812525
1421009368.8132942,119.84583836101571,-76.11994873702417
1421014256.398827,120.87741773791649,-76.13409554237558
1421019143.9843597,121.90899711476695,-76.2069025819937
1421024031.5698924,122.94057649161738,-75.79501138901419
1421028919.1554253,123.97215586851814,-76.2666097900946
1421033806.740958,125.0037352453686,-76.46208232994285
1421038694.3264906,126.03531462221906,-76.22804066258371
1421043581.9120235,127.06689399911983,-76.34220770493566
1421048469.4975562,128.09847337597026,-76.59106384094858
1421053357.0830889,129.13005275282072,-76.46013481624009
1421058244.6686218,130.16163212972148,-76.21993677320813
1421063132.2541544,131.19321150657194,-76.59708516062113
1421068019.839687,132.2247908834224,-76.52326600893971
1421072907.42522,133.25637026032317,-76.5071248075307
1421077795.0107527,134.28794963717363,-76.29113275164084
1421082682.5962853,135.31952901402406,-76.30693614852854
1421087570.1818182,136.35110839092485,-76.18968067375592
1421092457.767351,137.38268776777528,-76.4028899867681
1421097345.3528836,138.41426714462574,-76.39383130333685
1421102232.9384165,139.4458465215265,-76.62898622463514
1421107120.5239491,140.47742589837696,-76.44239201182815
1421112008.1094818,141.50900527522742,-76.2005090436598
1421116895.6950147,142.54058465212816,-76.05711521379607
1421121783.2805474,143.57216402897865,-76.44926669376997
1421126670.86608,144.60374340582908,-76.25895063825791
1421131558.451613,145.63532278272987,-76.45776491170565
1421136446.0371456,146.6669021595803,-76.37603308528577
1421141333.6226783,147.69848153643073,-76.4176974430036
1421146221.2082112,148.73006091333153,-76.3948689901489
1421151108.7937438,149.76164029018196,-76.44024665057348
1421155996.3792768,150.79321966708275,-76.6241476809738
1421160883.9648094,151.82479904393318,-76.38256617202381
1421165771.550342,152.85637842078364,-76.40657314004667
1421170659.135875,153.8879577976844,-76.22014237562382
1421175546.7214077,154.91953717453487,-76.78528157486461
1421180434.3069403,155.95111655138533,-76.36540008253931
1421185321.8924732,156.9826959282861,-76.67521922532713
1421190209.478006,158.01427530513652,-76.39094691233666
1421195097.0635386,159.045854681987,-76.42186472472676
1421199984.6490715,160.07743405888775,-76.458356419596
1421204872.2346041,161.10901343573823,-76.41006970824084
1421209759.8201368,162.14059281258866,-76.31247879662179
1421214647.4056697,163.17217218948946,-76.17897079716444
1421219534.9912024,164.2037515663399,-76.53038170612298
1421224422.576735,165.23533094319032,-76.23156265558426
1421229310.162268,166.2669103200911,-76.51825784528455
1421234197.7478006,167.29848969694154,-76.28728310162784
1421239085.3333333,168.330069073792,-76.55086569176233
1421243972.9188662,169.36164845069277,-76.38444221874293
1421248860.5043988,170.39322782754323,-76.438706227516
1421253748.0899315,171.4248072043937,-76.19535451388444
1421258635.6754644,172.45638658129445,-76.59786741304573
1421263523.260997,173.4879659581449,-76.23714355669833
1421268410.8465297,174.51954533499534,-76.47196263447425
1421273298.4320626,175.5511247118961,-76.37437084027749
1421278186.0175953,176.5827040887466,-76.72645801321886
1421283073.603128,177.61428346559703,-76.36840394001885
1421287961.1886609,178.64586284249782,-76.38607013761435
1421292848.7741935,179.67744221934825,-76.1794351395649
1421297736.3597262,180.70902159619868,-76.2658467334312
1421302623.945259,181.74060097309948,-76.38062016299345
1421307511.5307918,182.7721803499499,-76.31111649317535
1421312399.1163244,183.80375972680034,-76.42471765536575
1421317286.7018573,184.83533910370113,-76.33887819853089
1421322174.28739,185.8669184805516,-76.40073340343474
1421327061.8729227,186.89849785740205,-76.376109674119
1421331949.4584556,187.93007723430281,-76.6825290454403
1421336837.0439882,188.96165661115327,-76.50947831349615
1421341724.6295211,189.99323598805404,-76.3027381109558
1421346612.2150538,191.02481536490447,-76.35716366286579
1421351499.8005865,192.05639474175493,-76.29485854768782
1421356387.3861194,193.0879741186557,-76.45923844111528
1421361274.971652,194.11955349550615,-76.52233793103768
1421366162.5571847,195.1511328723566,-76.18772276062171
1421371050.1427176,196.18271224925735,-76.27909675290057
1421375937.7282503,197.21429162610784,-76.30335815625493
1421380825.313783,198.24587100295827,-76.36671849370175
1421385712.8993158,199.27745037985906,-76.5337281772815
1421390600.4848485,200.3090297567095,-76.3020625520239
1421395488.0703812,201.34060913355992,-76.17733754216513
1421400375.655914,202.37218851046072,-76.02555326054205
1421405263.2414467,203.40376788731115,-76.02985080136148
1421410150.8269794,204.43534726416163,-75.92755032062212
1421415038.4125123,205.4669266410624,-76.35054846313287
1421419925.998045,206.49850601791283,-76.27451106507523
1421424813.5835776,207.5300853947633,-76.5458618312669
1421429701.1691105,208.56166477166406,-76.21534853506724
1421434588.7546432,209.59324414851451,-76.37371036116633
1421439476.3401759,210.62482352536497,-76.50500432086912
1421444363.9257088,211.65640290226574,-76.55706680887155
1421449251.5112414,212.6879822791162,-76.46127413599432
1421454139.096774,213.71956165596663,-76.34009076750834
1421459026.682307,214.75114103286742,-76.44275631670274
1421463914.2678397,215.78272040971785,-76.42223652291464
1421468801.8533723,216.81429978656828,-76.45558973224182
1421473689.4389052,217.84587916346908,-76.26284175326995
1421478577.024438,218.8774585403195,-76.39997300231123
1421483464.6099706,219.90903791717,-76.30680156063275
1421488352.1955035,220.94061729407073,-76.5250428298266
1421493239.7810361,221.97219667092122,-75.6202185919768
1421498127.3665688,223.00377604777165,-76.47666011712921
1421503014.9521017,224.03535542467242,-76.14377055411484
1421507902.5376344,225.06693480152288,-76.28203214342325
1421512790.123167,226.0985141783733,-76.29953200343573
1421517677.7087,227.1300935552741,-76.5102978245161
1421522565.2942326,228.16167293212456,-76.42342873193753
1421527452.8797655,229.1932523090253,-76.54486405316422
1421532340.4652982,230.22483168587578,-76.24904652642034
1421537228.0508308,231.25641106272622,-76.41230524313458
1421542115.6363637,232.287990439627,-76.47763801947158
1421547003.2218964,233.31956981647744,-76.53854708270784
1421551890.807429,234.35114919332787,-76.51948915267988
1421556778.392962,235.38272857022866,-76.50525154883633
1421561665.9784946,236.4143079470791,-76.3263055897146
1421566553.5640273,237.44588732392958,-76.09204655815927
1421571441.1495602,238.47746670083032,-76.58140361820404
1421576328.7350929,239.50904607768078,-76.52969986671208
1421581216.3206255,240.54062545453124,-76.37010067501987
1421586103.9061584,241.572204831432,-76.09147903719264
1421590991.491691,242.60378420828246,-76.2864305153992
1421595879.0772238,243.6353635851329,-76.50062869242927
1421600766.6627567,244.6669429620337,-76.51645229140709
1421605654.2482893,245.69852233888412,-76.48383330361642
1421610541.833822,246.73010171573458,-76.23661597338462
1421615429.419355,247.76168109263537,-76.30476148019483
1421620317.0048876,248.79326046948577,-76.51067867573386
1421625204.5904202,249.82483984633623,-76.28950973760897
1421630092.1759531,250.856419223237,-76.31205796535875
1421634979.7614858,251.88799860008746,-76.43157655314602
1421639867.3470185,252.91957797693792,-76.48711074281778
1421644754.9325514,253.95115735383868,-76.31221943404685
1421649642.518084,254.98273673068914,-76.61775096600057
1421654530.1036167,256.0143161075396,-76.36527534056982
1421659417.6891496,257.0458954844404,-76.1150084241529
1421664305.2746823,258.07747486129085,-76.46371597560092
1421669192.860215,259.1090542381413,-76.33710915241285
1421674080.4457479,260.1406336150421,-76.32045662067976
1421678968.0312805,261.17221299189254,-76.16055169383395
1421683855.6168132,262.20379236874294,-76.3487541875802
1421688743.202346,263.23537174564376,-76.3980308374482
1421693630.7878788,264.26695112249416,-76.62569058917359
1421698518.3734114,265.2985304993446,-76.47456575781858
1421703405.9589443,266.3301098762454,-76.44296615190147
1421708293.544477,267.36168925309585,-76.72859525180115
1421713181.13001,268.3932686299966,-76.82954257798312
1421718068.7155426,269.42484800684707,-76.38109550113415
1421722956.3010752,270.45642738369753,-76.47094464630445
1421727843.8866081,271.4880067605983,-76.31077108947255
1421732731.4721408,272.51958613744875,-76.37150306945729
1421737619.0576735,273.5511655142992,-76.3824326746381
1421742506.6432064,274.5827448912,-76.43344738994217
1421747394.228739,275.61432426805044,-76.61789875462816
1421752281.8142717,276.6459036449009,-76.51043761269348
1421757169.3998046,277.6774830218016,-76.48421733809107
1421762056.9853373,278.7090623986521,-76.30275372989314
1421766944.57087,279.7406417755025,-76.31112692136212
1421771832.1564028,280.77222115240335,-76.26889350741163
1421776719.7419355,281.80380052925375,-76.34748071214672
1421781607.3274682,282.8353799061042,-76.58290839685999
1421786494.913001,283.866959283005,-76.10788510002382
1421791382.4985337,284.89853865985543,-76.52065550545247
1421796270.0840664,285.9301180367059,-76.60334344327248
1421801157.6695993,286.9616974136067,-76.53081946143924
1421806045.255132,287.9932767904571,-76.51217391630753
1421810932.8406646,289.0248561673076,-76.69762486958422
1421815820.4261975,290.05643554420834,-76.45977777127433
1421820708.0117302,291.08801492105874,-76.31102468802692
1421825595.5972629,292.11959429790926,-76.64342696919108
1421830483.1827958,293.15117367481,-76.61807513866593
1421835370.7683284,294.1827530516604,-76.65286949137523
1421840258.353861,295.2143324285109,-76.75715592845292
1421845145.939394,296.2459118054117,-76.5645195025753
1421850033.5249267,297.27749118226217,-76.65298271871497
1421854921.1104593,298.30907055911257,-76.43158305373917
1421859808.6959922,299.34064993601334,-76.61742887579858
1421864696.281525,300.3722293128638,-76.54393397964098
1421869583.8670576,301.40380868971425,-76.55487043765147
1421874471.4525905,302.435388066615,-76.67223570679849
1421879359.0381231,303.4669674434655,-76.5691325776017
1421884246.6236558,304.4985468203159,-76.55568148506522
1421889134.2091887,305.5301261972167,-76.50396811672559
1421894021.7947214,306.56170557406716,-76.67266017161654
1421898909.3802543,307.5932849509679,-76.50796058521058
1421903796.965787,308.62486432781833,-76.6692981687942
1421908684.5513196,309.65644370466885,-76.3431052143242
1421913572.1368525,310.6880230815696,-76.51430990218942
1421918459.7223852,311.71960245842,-76.54512237817795
1421923347.3079178,312.7511818352705,-76.79723798908769
1421928234.8934507,313.7827612121713,-76.78247777813903
1421933122.4789834,314.8143405890217,-76.51388454450453
1421938010.064516,315.84591996587216,-76.47013260437848
1421942897.650049,316.8774993427729,-76.79735359856878
1421947785.2355816,317.9090787196234,-76.30552165101251
1421952672.8211143,318.94065809647384,-76.31949707496732
1421957560.4066472,319.9722374733746,-76.55741190284766
1421962447.9921799,321.00381685022506,-75.96123258816385
1421967335.5777125,322.03539622707547,-76.51898652996007
1421972223.1632454,323.0669756039763,-76.56365699862948
1421977110.748778,324.09855498082675,-76.60236000092972
1421981998.3343108,325.13013435767715,-76.66228462282913
1421986885.9198437,326.1617137345779,-76.43408599718893
1421991773.5053763,327.1932931114284,-76.32835937020468
1421996661.090909,328.2248724882789,-76.54444528893201
1422001548.676442,329.2564518651796,-75.37817772950113
1422006436.2619746,330.28803124203006,-75.3651853429501
1422011323.8475072,331.3196106188805,-76.38374998853041
1422016211.4330401,332.3511899957813,-76.50186545730877
1422021099.0185728,333.38276937263174,-76.45109759022101
1422025986.6041055,334.4143487494822,-76.72188144950795
1422030874.1896384,335.44592812638297,-76.43013431142423
1422035761.775171,336.4775075032334,-76.59970212817298
1422040649.3607037,337.5090868800839,-76.50789688876849
1422045536.9462366,338.54066625698465,-76.13955045800803
1422050424.5317693,339.57224563383505,-76.52313674569348
1422055312.117302,340.6038250106855,-76.02895272322164
1422060199.7028348,341.63540438758633,-76.3141814389504
1422065087.2883675,342.66698376443674,-76.52485662274873
1422069974.8739002,343.6985631412872,-76.15383561781181
1422074862.459433,344.73014251818796,-76.42558675203117
1422079750.0449657,345.7617218950385,-76.57568438622118
1422084637.6304986,346.7933012719392,-76.21370885257025
1422089525.2160313,347.82488064878964,-76.68379872599364
1422094412.801564,348.8564600256401,-76.4660918193886
1422099300.387097,349.88803940254087,-76.4011222899264
1422104187.9726295,350.9196187793913,-76.47628301334902
1422109075.5581622,351.9511981562418,-76.46281355475932
1422113963.143695,352.98277753314255,-76.72002085611214
1422118850.7292278,354.01435690999296,-76.49184514478362
1422123738.3147604,355.04593628684347,-76.49567812820243
1422128625.9002934,356.07751566374424,-76.56583461095192
1422133513.485826,357.10909504059464,-76.64327385997277
1422138401.0713587,358.1406744174451,-76.61750780155528
1422143288.6568916,359.1722537943459,-76.48105765391223
1422148176.2424242,360.2038331711963,-76.38070274104808
1422153063.827957,361.2354125480468,-76.31815086574085
1422157951.4134898,362.26699192494755,-76.67255629866517
1422162838.9990225,363.29857130179795,-76.65258051539384
1422167726.5845551,364.33015067864847,-76.74584338452088
1422172614.170088,365.36173005554923,-76.57522168208936
1422177501.7556207,366.3933094323997,-76.79761771308536
1422182389.3411534,367.4248888092501,-76.55662013900061
1422187276.9266863,368.4564681861509,-76.70302089061866
1422192164.512219,369.4880475630014,-76.61540417837206
1422197052.0977516,370.5196269398518,-76.65986682457316
1422201939.6832845,371.55120631675254,-76.65630710239745
1422206827.2688172,372.58278569360306,-76.76283497440473
1422211714.8543499,373.61436507045346,-76.75386657434959
1422216602.4398828,374.6459444473542,-76.61315730374932
1422221490.0254154,375.6775238242047,-76.74330537329291
1422226377.610948,376.7091032010552,-76.50033623781876
1422231265.196481,377.7406825779559,-76.67777934189301
1422236152.7820137,378.77226195480637,-76.4451208371063
1422241040.3675463,379.8038413316568,-76.51218812038879
1422245927.9530792,380.83542070855754,-76.29199081519012
1422250815.538612,381.86700008540805,-76.59405049559602
1422255703.1241446,382.8985794622585,-76.59985364340034
1422260590.7096775,383.9301588391593,-76.8170463746457
1422265478.2952101,384.9617382160097,-76.80157360435055
1422270365.880743,385.9933175929105,-76.64407365337277
1422275253.4662757,387.02489696976096,-76.68141651475351
1422280141.0518084,388.05647634661136,-76.91514934376966
1422285028.6373413,389.0880557235121,-76.91939765991248
1422289916.222874,390.11963510036264,-76.79903492162232
1422294803.8084066,391.15121447721305,-76.74278632310984
1422299691.3939395,392.1827938541138,-77.0859072471419
1422304578.9794722,393.21437323096427,-76.56443995772625
1422309466.5650048,394.2459526078148,-76.8063083183475
1422314354.1505377,395.2775319847155,-76.77151953620856
1422319241.7360704,396.30911136156595,-76.85532179731061
1422324129.321603,397.3406907384164,-76.74952670549963
1422329016.907136,398.3722701153171,-76.72081784937303
1422333904.4926686,399.40384949216764,-76.91580693817798
1422338792.0782013,400.4354288690181,-76.55555459514989
1422343679.6637342,401.46700824591886,-77.27340018830886
1422348567.2492669,402.49858762276926,-76.74993346809946
1422353454.8347995,403.5301669996198,-76.65696833407041
1422358342.4203324,404.56174637652055,-76.83299133123465
1422363230.005865,405.59332575337095,-76.7041325758393
1422368117.5913978,406.6249051302214,-76.96617108495373
1422373005.1769307,407.65648450712223,-76.72147111888489
1422377892.7624633,408.68806388397263,-76.87306937268558
1422382780.347996,409.7196432608231,-76.99155306365817
1422387667.933529,410.75122263772386,-76.85644903586173
1422392555.5190616,411.78280201457426,-77.05664878927853
1422397443.1045942,412.8143813914248,-76.91595090088495
1422402330.6901271,413.84596076832554,-76.96001127267562
1422407218.2756598,414.877540145176,-76.90273328329005
1422412105.8611925,415.9091195220264,-77.09269741839394
1422416993.4467254,416.9406988989272,-77.0800839791535
1422421881.032258,417.9722782757777,-76.83373002867289
1422426768.6177907,419.0038576526281,-76.95327765860682
1422431656.2033236,420.03543702952885,-77.09433208229348
1422436543.7888563,421.06701640637937,-76.96339371879047
1422441431.3743892,422.09859578328013,-77.29876687420352
1422446318.9599218,423.13017516013053,-76.86247932939791
1422451206.5454545,424.161754536981,-76.97038807447977
1422456094.1309874,425.1933339138818,-77.10178175512026
1422460981.71652,426.2249132907322,-76.94044222834304
1422465869.3020527,427.2564926675827,-77.01830446809117
1422470756.8875856,428.28807204448344,-77.052167009784
1422475644.4731183,429.31965142133384,-77.21935365406262
1422480532.058651,430.35123079818436,-77.15843547971319
1422485419.6441839,431.3828101750851,-77.11358556852136
1422490307.2297165,432.4143895519356,-77.06446760415199
1422495194.8152492,433.445968928786,-77.14248420795955
1422500082.400782,434.4775483056868,-77.46917566237877
1422504969.9863148,435.50912768253727,-77.15725164813324
1422509857.5718474,436.54070705938767,-77.19454662817282
1422514745.1573803,437.57228643628844,-77.05484572578567
1422519632.742913,438.6038658131389,-77.14688739629077
1422524520.3284457,439.63544518998935,-76.82945919233448
1422529407.9139786,440.6670245668901,-77.03123201743446
1422534295.4995112,441.6986039437406,-76.96081154601002
1422539183.085044,442.73018332059104,-77.35068688793368
1422544070.6705768,443.7617626974918,-77.38534991051979
1422548958.2561095,444.79334207434226,-77.34820675541026
1422553845.8416421,445.8249214511927,-77.40910835703099
1422558733.427175,446.85650082809343,-77.3124387611012
1422563621.0127077,447.8880802049439,-77.29719440119926
1422568508.5982404,448.9196595817944,-77.33712228607475
1422573396.1837733,449.95123895869517,-77.19278578368487
1422578283.769306,450.9828183355456,-77.55360253593138
1422583171.3548386,452.01439771239603,-77.54997868663312
1422588058.9403715,453.04597708929685,-77.40298345750904
1422592946.5259042,454.07755646614726,-77.66339427436964
1422597834.1114368,455.1091358429977,-77.60665910311471
1422602721.6969697,456.1407152198985,-77.66950287594975
1422607609.2825024,457.17229459674894,-77.6935527505292
1422612496.868035,458.2038739735994,-77.27416934048438
1422617384.453568,459.23545335050017,-77.47776656890974
1422622272.0391006,460.26703272735057,-77.10041322662654
1422627159.6246333,461.298612104201,-77.50940617414456
1422632047.2101662,462.33019148110185,-77.52609758806207
1422636934.795699,463.3617708579523,-77.38697024916546
1422641822.3812318,464.393350234853,-77.72277327489435
1422646709.9667645,465.4249296117035,-77.24526338747708
1422651597.552297,466.456508988554,-77.72584213616788
1422656485.13783,467.4880883654547,-77.57417791528563
1422661372.7233627,468.51966774230516,-77.91331191315392
1422666260.3088953,469.5512471191556,-77.62366206822387
1422671147.8944283,470.58282649605644,-77.646539906671
1422676035.479961,471.61440587290684,-77.51991027655362
1422680923.0654936,472.6459852497573,-77.62229315767543
1422685810.6510265,473.67756462665807,-77.71205440193305
1422690698.2365592,474.70914400350847,-77.45265947100366
1422695585.8220918,475.740723380359,-77.4894578172067
1422700473.4076247,476.77230275725975,-77.76333548577168
1422705360.9931574,477.80388213411015,-77.71561867547835
1422710248.57869,478.8354615109606,-77.48135757344662
1422715136.164223,479.86704088786144,-77.37030571508134
1422720023.7497556,480.8986202647119,-77.73731845055454
1422724911.3352883,481.9301996415623,-77.71354322600013
1422729798.9208212,482.96177901846306,-77.86105829212413
1422734686.5063539,483.9933583953136,-77.68756322042633
1422739574.0918865,485.024937772164,-77.73972518325047
1422744461.6774194,486.05651714906475,-77.63728745579938
1422749349.262952,487.0880965259152,-77.99609841153271
1422754236.8484848,488.1196759027656,-77.83224620013623
1422759124.4340177,489.15125527966643,-77.91059995428742
1422764012.0195503,490.1828346565169,-77.45087101556899
1422768899.605083,491.21441403336735,-77.63683909422973
1422773787.190616,492.24599341026806,-77.89852634204242
1422778674.7761486,493.2775727871186,-77.84401864454668
1422783562.3616812,494.30915216396903,-77.78497520429154
1422788449.9472141,495.34073154086974,-77.79484185551367
1422793337.5327468,496.3723109177202,-77.9281955936024
1422798225.1182795,497.4038902945707,-77.81494885150914
1422803112.7038124,498.4354696714715,-77.85393070744176
1422808000.289345,499.4670490483219,-77.50773756769048
1422812887.874878,500.49862842522265,-77.7547048944586
1422817775.4604106,501.53020780207316,-77.67840098177616
1422822663.0459433,502.56178717892357,-77.9040293259065
1422827550.6314762,503.59336655582433,-77.8101956144668
1422832438.2170088,504.62494593267485,-77.91729545449938
1422837325.8025415,505.6565253095252,-77.84969736674194
1422842213.3880744,506.688104686426,-78.061323038485
1422847100.973607,507.7196840632765,-77.65287888360892
1422851988.5591397,508.75126344012693,-77.83547760072922
1422856876.1446726,509.78284281702764,-77.72387971413747
1422861763.7302053,510.8144221938781,-77.87826825345529
1422866651.315738,511.84600157072856,-77.86797909719014
1422871538.9012709,512.8775809476293,-77.84591848807034
1422876426.4868035,513.9091603244798,-77.9323893863384
1422881314.0723362,514.9407397013302,-77.92240236916187
1422886201.657869,515.972319078231,-77.87474416949033
1422891089.2434018,517.0038984550814,-77.88417019667162
1422895976.8289344,518.0354778319319,-78.07965797485959
1422900864.4144673,519.0670572088327,-78.00592518647899
1422905752.0,520.098636585683,-77.91593381561316
